1538828809 2 1 328288
1538829196 389 1 791066
1538829584 777 2 1001563
1538829947 1140 2 855789
1538830320 1513 2 1027009
1538830701 1894 2 748912
1538831077 2270 2 880542
1538831450 2643 2 968460
1538831861 3054 2 958012
1538832223 3416 2 974684
1538832596 3789 2 722890
1538832969 4162 2 525349
1538833332 4525 1 632549
1538833635 4828 1 533826
1538834008 5201 1 547042
1538834311 5504 1 649701
1538834721 5914 2 839955
1538835133 6326 2 887931
1538835506 6699 2 908225
1538835878 7071 2 908225
1538836180 7373 2 908225
