1538646441 3 1 61663
1538646813 375 1 157757
1538647210 772 1 157182
1538647597 1159 1 134695
1538647970 1532 1 221559
1538648358 1920 2 152010
1538648724 2286 2 153333
1538649090 2652 2 138177
1538649394 2956 2 136566
1538649767 3329 2 159738
1538650140 3702 2 142836
1538650442 4004 2 127366
1538650814 4376 2 168814
1538651211 4773 2 160315
1538652589 6151 9 160315

1538820550 3 1 80685
1538820601 3 1 60715
1538820979 381 1 241830
1538821377 779 1 193063
1538821751 1153 1 226370
1538822120 1522 1 268567
1538822508 1910 2 221580
1538822881 2283 2 230461
1538823250 2652 2 206589
1538823631 3033 2 207334
1538823990 3392 2 211054
1538824359 3761 2 181275
1538824728 4130 1 159669
1538825101 4503 1 182364
1538825463 4865 1 147563
1538825836 5238 1 207369
1538826199 5601 1 200567
1538826596 5998 1 195176
1538826966 6368 1 181086
1538827329 6731 1 209790

1538828809 2 1 89042
1538829196 389 1 203438
1538829584 777 2 263245
1538829947 1140 2 238801
1538830320 1513 2 256557
1538830701 1894 2 199767
1538831077 2270 2 272593
1538831450 2643 2 252715
1538831861 3054 2 274754
1538832223 3416 2 262289
1538832596 3789 2 193599
1538832969 4162 2 151292
1538833332 4525 1 161366
1538833635 4828 1 148725
1538834008 5201 1 156576
1538834311 5504 1 165354
1538834721 5914 1 181706
1538835133 6326 2 245406
1538835506 6699 2 192568
1538835878 7071 2 192568
1538836180 7373 2 192568

1538836936 3 1 80430
1538837317 384 1 214949
1538837729 796 1 195415
1538838103 1170 2 211977
1538838476 1543 2 204234
1538838849 1916 2 214555
1538839221 2288 1 236525
1538839589 2656 1 274191
1538840017 3084 2 229442
1538840392 3459 2 258160
1538840695 3762 2 185728
1538841064 4131 2 155154
1538841437 4504 1 240200
1538841834 4901 1 174289
1538842203 5270 1 159835
1538842575 5642 1 231751
1538842981 6048 1 203709
1538843355 6422 1 239276
1538843724 6791 1 261128

1538848211 2 1 82340
1538848592 383 1 198350
1538848973 764 1 239598
1538849370 1161 1 188127
1538849743 1534 1 263857
1538850125 1916 1 235540
1538850496 2287 1 235540
1538850869 2660 1 181707
1538851250 3041 1 260408
1538851631 3422 1 197589
1538852005 3796 1 183970
1538852373 4164 1 183647
1538852755 4546 1 259542
1538853152 4943 1 161010
1538853531 5322 1 253149
1538853912 5703 1 170493
1538854285 6076 1 163869
1538854657 6448 1 190930
1538855026 6817 1 174488
1538855395 7186 1 44777

1538857154 2 1 74015
1538857551 399 1 181475
1538857932 780 1 226146
1538858301 1149 1 245807
1538858682 1530 1 172962
1538859051 1899 1 150344
1538859419 2267 1 174305
1538859786 2634 1 174305
1538860154 3002 1 225200
1538860535 3383 1 173580
1538860897 3745 1 173580
1538861266 4114 1 154743
1538861634 4482 1 170186
1538861937 4785 1 175341
1538862240 5088 1 162648
1538862543 5391 1 165980
1538862846 5694 1 180016
1538863150 5998 1 157207
1538863453 6301 1 212788
1538863826 6674 1 240031
1538864129 6977 1 212462
1538864432 7280 1 28843

1538865205 2 1 84813
1538865602 399 1 204090
1538865982 779 1 236551
1538866355 1152 1 181408
1538866728 1525 1 181316
1538867101 1898 1 161701
1538867404 2201 1 233332
1538867776 2573 2 234878
1538868149 2946 2 172433
1538868521 3318 2 193933
1538868890 3687 2 185702
1538869193 3990 2 158484
1538869591 4388 2 172348
1538869964 4761 1 178381
1538870267 5064 1 159060
1538870635 5432 1 173830
1538871004 5801 1 239205
1538871377 6174 1 223766
1538871773 6570 1 160636
1538872142 6939 1 184953
1538872544 7341 2 177820
1538926312 2 1 95952
1538926396 3 1 72177
1538926416 2 1 72177
1538926475 3 1 71591
1538926757 3 1 64739
1538927162 2 1 91362
1538927213 3 1 93657
1538927271 4 1 95055
1538927420 2 1 72065
1538927698 3 1 86054
