1538646441 3 1 230977
1538646813 375 1 581766
1538647210 772 2 725546
1538647597 1159 2 504047
1538647970 1532 3 715019
1538648358 1920 3 564109
1538648724 2286 3 520496
1538649090 2652 3 514806
1538649394 2956 3 491788
1538649767 3329 3 653756
1538650140 3702 3 573389
1538650442 4004 3 489890
1538650814 4376 2 580319
1538651211 4773 2 603796
1538652589 6151 4 603796

1538820550 3 1 305644
1538820601 3 1 228525
1538820979 381 1 927522
1538821377 779 2 866208
1538821751 1153 2 788654
1538822120 1522 2 927442
1538822508 1910 2 837012
1538822881 2283 2 829926
1538823250 2652 2 936739
1538823631 3033 2 750526
1538823990 3392 2 755591
1538824359 3761 2 680366
1538824728 4130 2 653962
1538825101 4503 1 699983
1538825463 4865 1 551191
1538825836 5238 1 726682
1538826199 5601 1 1056869
1538826596 5998 1 752003
1538826966 6368 2 754749
1538827329 6731 2 848418

1538828809 2 1 328288
1538829196 389 1 791066
1538829584 777 2 1001563
1538829947 1140 2 855789
1538830320 1513 2 1027009
1538830701 1894 2 748912
1538831077 2270 2 880542
1538831450 2643 2 968460
1538831861 3054 2 958012
1538832223 3416 2 974684
1538832596 3789 2 722890
1538832969 4162 2 525349
1538833332 4525 1 632549
1538833635 4828 1 533826
1538834008 5201 1 547042
1538834311 5504 1 649701
1538834721 5914 2 839955
1538835133 6326 2 887931
1538835506 6699 2 908225
1538835878 7071 2 908225
1538836180 7373 2 908225

1538836936 3 1 304111
1538837317 384 1 834243
1538837729 796 2 900644
1538838103 1170 2 620151
1538838476 1543 2 672569
1538838849 1916 2 830024
1538839221 2288 2 840408
1538839589 2656 2 1066742
1538840017 3084 2 839436
1538840392 3459 2 779753
1538840695 3762 2 594118
1538841064 4131 2 565877
1538841437 4504 1 880289
1538841834 4901 1 689356
1538842203 5270 1 559679
1538842575 5642 1 895362
1538842981 6048 1 633356
1538843355 6422 2 857682
1538843724 6791 2 1039085

1538848211 2 1 312220
1538848592 383 1 716307
1538848973 764 2 942780
1538849370 1161 2 666703
1538849743 1534 2 891760
1538850125 1916 2 814393
1538850496 2287 2 814393
1538850869 2660 2 700051
1538851250 3041 2 958234
1538851631 3422 2 682350
1538852005 3796 2 703220
1538852373 4164 2 668671
1538852755 4546 2 964565
1538853152 4943 2 617666
1538853531 5322 2 891814
1538853912 5703 2 661603
1538854285 6076 2 651351
1538854657 6448 2 672801
1538855026 6817 2 684657
1538855395 7186 2 183310

1538857154 2 1 279876
1538857551 399 1 596869
1538857932 780 2 888219
1538858301 1149 2 866016
1538858682 1530 2 662801
1538859051 1899 2 605317
1538859419 2267 2 650147
1538859786 2634 2 650147
1538860154 3002 2 883485
1538860535 3383 2 632106
1538860897 3745 2 632106
1538861266 4114 2 593096
1538861634 4482 2 620083
1538861937 4785 2 626310
1538862240 5088 2 639672
1538862543 5391 2 711127
1538862846 5694 2 762071
1538863150 5998 2 720862
1538863453 6301 2 836275
1538863826 6674 2 751725
1538864129 6977 2 740291
1538864432 7280 2 57769

1538865205 2 1 323909
1538865602 399 1 685823
1538865982 779 2 936487
1538866355 1152 2 639369
1538866728 1525 2 686522
1538867101 1898 2 644992
1538867404 2201 2 635546
1538867776 2573 2 867431
1538868149 2946 2 781292
1538868521 3318 2 689629
1538868890 3687 2 664920
1538869193 3990 2 595976
1538869591 4388 2 717593
1538869964 4761 2 659944
1538870267 5064 2 615048
1538870635 5432 2 623487
1538871004 5801 2 800340
1538871377 6174 2 879472
1538871773 6570 2 594594
1538872142 6939 2 683840
1538872544 7341 2 636144
1538926312 2 1 332039
1538926396 3 1 247539
1538926416 2 1 247539
1538926475 3 1 247023
1538926757 3 1 249916
1538927162 2 1 333023
1538927213 3 1 332745
1538927271 4 1 332629
1538927420 2 1 249435
1538927698 3 1 331789
