1538646441 3 1 231066
1538646813 375 1 380914
1538647210 772 3 759163
1538647597 1159 3 503924
1538647970 1532 3 648468
1538648358 1920 3 623220
1538648724 2286 3 522640
1538649090 2652 3 513782
1538649394 2956 3 491323
1538649767 3329 3 534644
1538650140 3702 3 514397
1538650442 4004 3 436380
1538650814 4376 2 665005
1538651211 4773 2 617636
1538652589 6151 4 617636

1538820550 3 1 305698
1538820601 3 1 228542
1538820979 381 1 705394
1538821377 779 3 905850
1538821751 1153 3 790563
1538822120 1522 2 927502
1538822508 1910 4 893715
1538822881 2283 3 873155
1538823250 2652 3 855396
1538823631 3033 3 750759
1538823990 3392 3 755214
1538824359 3761 3 675519
1538824728 4130 2 654082
1538825101 4503 2 802237
1538825463 4865 2 536574
1538825836 5238 2 616012
1538826199 5601 2 905542
1538826596 5998 4 942095
1538826966 6368 4 816373
1538827329 6731 3 639290

1538828809 2 1 328286
1538829196 389 1 451686
1538829584 777 3 1001863
1538829947 1140 3 897411
1538830320 1513 3 1026765
1538830701 1894 3 747931
1538831077 2270 2 754326
1538831450 2643 2 968562
1538831861 3054 4 959886
1538832223 3416 4 975919
1538832596 3789 4 666320
1538832969 4162 3 525443
1538833332 4525 2 630520
1538833635 4828 2 534112
1538834008 5201 2 546912
1538834311 5504 2 649723
1538834721 5914 2 719916
1538835133 6326 4 887005
1538835506 6699 3 774321

1538836936 3 1 304111
1538837317 384 1 444013
1538837729 796 3 944681
1538838103 1170 3 617333
1538838476 1543 2 672648
1538838849 1916 2 830142
1538839221 2288 2 725428
1538839589 2656 2 1069144
1538840017 3084 4 897648
1538840392 3459 3 864091
1538840695 3762 3 668573
1538841064 4131 2 565747
1538841437 4504 2 769978
1538841834 4901 2 682524
1538842203 5270 2 552638
1538842575 5642 2 796275
1538842981 6048 2 636714
1538843355 6422 2 740877
1538843724 6791 2 1026519

1538848211 2 1 312191
1538848592 383 1 466230
1538848973 764 3 943134
1538849370 1161 3 666579
1538849743 1534 2 867024
1538850125 1916 4 868388
1538850496 2287 3 637321
1538850869 2660 3 699534
1538851250 3041 3 883617
1538851631 3422 6 832346
1538852005 3796 3 703527
1538852373 4164 3 668700
1538852755 4546 3 878567
1538853152 4943 6 728877
1538853531 5322 3 743076
1538853912 5703 3 743141
1538854285 6076 3 712729
1538854657 6448 3 671695
1538855026 6817 3 654598
1538855395 7186 3 175156

1538857154 2 1 279845
1538857551 399 1 539124
1538857932 780 2 771735
1538858301 1149 2 866065
1538858682 1530 2 662947
1538859051 1899 2 605321
1538859419 2267 2 649453
1538859786 2634 2 649453
1538860154 3002 2 883471
1538860535 3383 2 632049
1538860897 3745 2 632049
1538861266 4114 2 593194
1538861634 4482 2 620031
1538861937 4785 2 626288
1538862240 5088 2 639710
1538862543 5391 2 711098
1538862846 5694 2 761880
1538863150 5998 2 720908
1538863453 6301 2 836438
1538863826 6674 2 751770
1538864129 6977 2 740265
1538864432 7280 2 57963

1538865205 2 1 323936
1538865602 399 1 433162
1538865982 779 3 937522
1538866355 1152 3 639467
1538866728 1525 2 686032
1538867101 1898 2 644214
1538867404 2201 2 635949
1538867776 2573 2 867675
1538868149 2946 4 837283
1538868521 3318 3 769376
1538868890 3687 2 665425
1538869193 3990 2 595754
1538869591 4388 2 717674
1538869964 4761 2 658204
1538870267 5064 2 614254
1538870635 5432 2 623970
1538871004 5801 2 700667
1538871377 6174 2 880356
1538871773 6570 4 698137
1538872142 6939 3 744803
1538872544 7341 3 677343
1538926312 2 1 332120
1538926396 3 1 247596
1538926416 2 1 247596
1538926475 3 1 247052
1538926757 3 1 249908
1538927162 2 1 333061
1538927213 3 1 332734
1538927271 4 1 332727
1538927420 2 1 249464
1538927698 3 1 331783
