1538646441 3 230977
1538646813 375 581766
1538647210 772 725544
1538647597 1159 504045
1538647970 1532 715017
1538648358 1920 564108
1538648724 2286 520494
1538649090 2652 514806
1538649394 2956 491787
1538649767 3329 593652
1538650140 3702 573387
1538650442 4004 489888
1538650814 4376 580318
1538651211 4773 603796
1538652589 6151 603796

1538820550 3 305644
1538820601 3 228525
1538820979 381 927522
1538821377 779 866208
1538821751 1153 788652
1538822120 1522 927442
1538822508 1910 837012
1538822881 2283 829926
1538823250 2652 936738
1538823631 3033 750525
1538823990 3392 755589
1538824359 3761 680364
1538824728 4130 653962
1538825101 4503 699982
1538825463 4865 551190
1538825836 5238 726682
1538826199 5601 1056868
1538826596 5998 752000
1538826966 6368 754748
1538827329 6731 758184

1538828809 2 328288
1538829196 389 791066
1538829584 777 1001562
1538829947 1140 855789
1538830320 1513 1027008
1538830701 1894 748911
1538831077 2270 754258
1538831450 2643 968460
1538831861 3054 958012
1538832223 3416 974684
1538832596 3789 722888
1538832969 4162 525348
1538833332 4525 632548
1538833635 4828 533826
1538834008 5201 547042
1538834311 5504 649700
1538834721 5914 839954
1538835133 6326 887928
1538835506 6699 908223

1538836936 3 304111
1538837317 384 834243
1538837729 796 900642
1538838103 1170 620151
1538838476 1543 672568
1538838849 1916 830024
1538839221 2288 725164
1538839589 2656 1066742
1538840017 3084 839436
1538840392 3459 779751
1538840695 3762 594117
1538841064 4131 565876
1538841437 4504 880288
1538841834 4901 689356
1538842203 5270 559678
1538842575 5642 895362
1538842981 6048 633356
1538843355 6422 857682
1538843724 6791 1039084

1538848211 2 312220
1538848592 383 716307
1538848973 764 942780
1538849370 1161 666702
1538849743 1534 891760
1538850125 1916 814392
1538850496 2287 610794
1538850869 2660 700050
1538851250 3041 958233
1538851631 3422 682350
1538852005 3796 703218
1538852373 4164 668670
1538852755 4546 964563
1538853152 4943 617664
1538853531 5322 780807
1538853912 5703 661602
1538854285 6076 651351
1538854657 6448 672801
1538855026 6817 684657
1538855395 7186 183309

1538857154 2 279876
1538857551 399 596869
1538857932 780 771858
1538858301 1149 866016
1538858682 1530 662800
1538859051 1899 605316
1538859419 2267 650146
1538859786 2634 650146
1538860154 3002 883484
1538860535 3383 632106
1538860897 3745 632106
1538861266 4114 593096
1538861634 4482 620082
1538861937 4785 626310
1538862240 5088 639672
1538862543 5391 711126
1538862846 5694 762070
1538863150 5998 720862
1538863453 6301 740052
1538863826 6674 751724
1538864129 6977 740290
1538864432 7280 57768

1538865205 2 323909
1538865602 399 685823
1538865982 779 936486
1538866355 1152 639369
1538866728 1525 686522
1538867101 1898 644992
1538867404 2201 635546
1538867776 2573 867430
1538868149 2946 781292
1538868521 3318 689628
1538868890 3687 664920
1538869193 3990 595976
1538869591 4388 717592
1538869964 4761 659944
1538870267 5064 615048
1538870635 5432 623486
1538871004 5801 700430
1538871377 6174 879472
1538871773 6570 594592
1538872142 6939 683838
1538872544 7341 636144
1538926312 2 332039
1538926396 3 247539
1538926416 2 247539
1538926475 3 247023
1538926757 3 249916
1538927162 2 333023
1538927213 3 332745
1538927271 4 332629
1538927420 2 249435
1538927698 3 331789
