1538646441 3 522460
1538646813 375 577232
1538647210 772 746992
1538647597 1159 505377
1538647970 1532 682410
1538648358 1920 595008
1538648724 2286 523467
1538649090 2652 514880
1538649394 2956 493072
1538649767 3329 535344
1538650140 3702 534040
1538650442 4004 464475
1538650814 4376 670252
1538651211 4773 609952
1538652589 6151 457464

1538820550 3 696659
1538820601 3 470878
1538820979 381 928784
1538821377 779 906216
1538821751 1153 789705
1538822120 1522 927495
1538822508 1910 837450
1538822881 2283 831369
1538823250 2652 936918
1538823631 3033 751450
1538823990 3392 756693
1538824359 3761 683838
1538824728 4130 560205
1538825101 4503 699164
1538825463 4865 622212
1538825836 5238 724764
1538826199 5601 992016
1538826596 5998 769320
1538826966 6368 604020
1538827329 6731 659708

1538828809 2 952198
1538829196 389 976689
1538829584 777 829780
1538829947 1140 729603
1538830320 1513 899868
1538830701 1894 835350
1538831077 2270 875056
1538831450 2643 850934
1538831861 3054 822157
1538832223 3416 923139
1538832596 3789 723810
1538832969 4162 511007
1538833332 4525 630848
1538833635 4828 534480
1538834008 5201 521370
1538834311 5504 677049
1538834721 5914 721140
1538835133 6326 887886
1538835506 6699 778500

1538836936 3 752028
1538837317 384 949494
1538837729 796 901740
1538838103 1170 744708
1538838476 1543 674550
1538838849 1916 839735
1538839221 2288 843950
1538839589 2656 935955
1538840017 3084 720620
1538840392 3459 850008
1538840695 3762 524910
1538841064 4131 570620
1538841437 4504 938232
1538841834 4901 769072
1538842203 5270 556008
1538842575 5642 892604
1538842981 6048 920439
1538843355 6422 730456
1538843724 6791 893665

1538848211 2 753779
1538848592 383 738870
1538848973 764 942786
1538849370 1161 668420
1538849743 1534 892836
1538850125 1916 813630
1538850496 2287 569541
1538850869 2660 809110
1538851250 3041 957280
1538851631 3422 681867
1538852005 3796 687918
1538852373 4164 755855
1538852755 4546 962360
1538853152 4943 618700
1538853531 5322 866898
1538853912 5703 782630
1538854285 6076 744728
1538854657 6448 674830
1538855026 6817 697041
1538855395 7186 131696

1538857154 2 941489
1538857551 399 795224
1538857932 780 657584
1538858301 1149 876295
1538858682 1530 766520
1538859051 1899 714245
1538859419 2267 649668
1538859786 2634 541390
1538860154 3002 790708
1538860535 3383 740312
1538860897 3745 555234
1538861266 4114 707960
1538861634 4482 730325
1538861937 4785 738070
1538862240 5088 733230
1538862543 5391 718025
1538862846 5694 762985
1538863150 5998 716830
1538863453 6301 747640
1538863826 6674 751940
1538864129 6977 750035
1538864432 7280 64705

1538865205 2 902986
1538865602 399 892080
1538865982 779 816725
1538866355 1152 641228
1538866728 1525 692935
1538867101 1898 750850
1538867404 2201 743795
1538867776 2573 762325
1538868149 2946 673205
1538868521 3318 687115
1538868890 3687 664045
1538869193 3990 601595
1538869591 4388 620428
1538869964 4761 660080
1538870267 5064 618904
1538870635 5432 615920
1538871004 5801 702468
1538871377 6174 882596
1538871773 6570 699435
1538872142 6939 776130
1538872544 7341 698424
1538926312 2 698131
1538926396 3 625781
1538926416 2 625781
1538926475 3 704532
1538926757 3 522437
1538927162 2 685990
1538927213 3 659491
1538927271 4 642184
1538927420 2 580566
1538927698 3 800889
