1538646441 3 1 522460
1538646813 375 1 577233
1538647210 772 2 746993
1538647597 1159 2 505385
1538647970 1532 2 682413
1538648358 1920 2 595013
1538648724 2286 2 523469
1538649090 2652 2 514882
1538649394 2956 2 493079
1538649767 3329 2 535345
1538650140 3702 2 534044
1538650442 4004 2 464475
1538650814 4376 1 670252
1538651211 4773 2 609958
1538652589 6151 2 609958

1538820550 3 1 696659
1538820601 3 1 470878
1538820979 381 1 928785
1538821377 779 3 906223
1538821751 1153 2 789705
1538822120 1522 2 927499
1538822508 1910 2 837459
1538822881 2283 2 831372
1538823250 2652 2 936918
1538823631 3033 2 751451
1538823990 3392 2 756694
1538824359 3761 2 683841
1538824728 4130 1 560209
1538825101 4503 1 699166
1538825463 4865 2 622212
1538825836 5238 1 724765
1538826199 5601 2 992021
1538826596 5998 2 769327
1538826966 6368 2 604021
1538827329 6731 1 659709

1538828809 2 1 952198
1538829196 389 3 976690
1538829584 777 3 829780
1538829947 1140 3 729606
1538830320 1513 2 899868
1538830701 1894 2 835354
1538831077 2270 2 875059
1538831450 2643 2 850940
1538831861 3054 2 822162
1538832223 3416 2 923141
1538832596 3789 2 723819
1538832969 4162 2 511009
1538833332 4525 1 630849
1538833635 4828 1 534480
1538834008 5201 1 521372
1538834311 5504 1 677049
1538834721 5914 1 721145
1538835133 6326 2 887890
1538835506 6699 2 778501

1538836936 3 1 752028
1538837317 384 2 949497
1538837729 796 2 901745
1538838103 1170 2 744712
1538838476 1543 1 674551
1538838849 1916 2 946415
1538839221 2288 2 843951
1538839589 2656 2 935959
1538840017 3084 2 720624
1538840392 3459 2 850008
1538840695 3762 2 524915
1538841064 4131 1 570621
1538841437 4504 1 938234
1538841834 4901 2 769076
1538842203 5270 1 556009
1538842575 5642 1 892607
1538842981 6048 2 920445
1538843355 6422 2 730461
1538843724 6791 2 893668

1538848211 2 1 753779
1538848592 383 1 738873
1538848973 764 2 942791
1538849370 1161 2 668429
1538849743 1534 2 892841
1538850125 1916 2 813633
1538850496 2287 2 813633
1538850869 2660 2 809111
1538851250 3041 2 957287
1538851631 3422 2 681874
1538852005 3796 2 687918
1538852373 4164 2 755855
1538852755 4546 2 962365
1538853152 4943 2 618703
1538853531 5322 2 866902
1538853912 5703 2 782631
1538854285 6076 2 744730
1538854657 6448 2 674837
1538855026 6817 2 697043
1538855395 7186 2 131698

1538857154 2 1 941489
1538857551 399 2 795227
1538857932 780 2 657585
1538858301 1149 1 876297
1538858682 1530 2 766526
1538859051 1899 2 714251
1538859419 2267 2 649670
1538859786 2634 2 649670
1538860154 3002 2 790708
1538860535 3383 2 740316
1538860897 3745 2 740316
1538861266 4114 2 707962
1538861634 4482 2 730328
1538861937 4785 2 738073
1538862240 5088 2 733233
1538862543 5391 2 718027
1538862846 5694 2 762987
1538863150 5998 2 716834
1538863453 6301 2 747641
1538863826 6674 2 751944
1538864129 6977 2 750035
1538864432 7280 2 64706

1538865205 2 1 902986
1538865602 399 2 892086
1538865982 779 2 816728
1538866355 1152 2 641234
1538866728 1525 2 692938
1538867101 1898 2 750851
1538867404 2201 2 743799
1538867776 2573 2 762329
1538868149 2946 2 673205
1538868521 3318 2 687115
1538868890 3687 2 664049
1538869193 3990 2 601599
1538869591 4388 2 620430
1538869964 4761 2 660083
1538870267 5064 2 618907
1538870635 5432 2 615923
1538871004 5801 1 702471
1538871377 6174 1 882599
1538871773 6570 2 699435
1538872142 6939 2 776134
1538872544 7341 2 698427
1538926312 2 1 698131
1538926396 3 1 625781
1538926416 2 1 625781
1538926475 3 1 704532
1538926757 3 1 522437
1538927162 2 1 685990
1538927213 3 1 659491
1538927271 4 1 642184
1538927420 2 1 580566
1538927698 3 1 800889
