1538836936 3 1 974918
1538837317 384 1 1001313
1538837729 796 1 1035993
1538838103 1170 1 866299
1538838476 1543 1 1048995
1538838849 1916 1 993053
1538839221 2288 1 1197789
1538839589 2656 1 1492992
1538840017 3084 1 965997
1538840392 3459 1 1046980
1538840695 3762 1 884307
1538841064 4131 1 851923
1538841437 4504 1 1187270
1538841834 4901 1 966110
1538842203 5270 1 814684
1538842575 5642 1 1393282
1538842981 6048 1 1090759
1538843355 6422 1 1187207
1538843724 6791 1 1416283
1538844120 7187 1 0
