1538820550 3 1 80685
1538820601 3 1 60715
1538820979 381 1 241830
1538821377 779 1 193063
1538821751 1153 1 226370
1538822120 1522 1 268567
1538822508 1910 2 221580
1538822881 2283 2 230461
1538823250 2652 2 206589
1538823631 3033 2 207334
1538823990 3392 2 211054
1538824359 3761 2 181275
1538824728 4130 1 159669
1538825101 4503 1 182364
1538825463 4865 1 147563
1538825836 5238 1 207369
1538826199 5601 1 200567
1538826596 5998 1 195176
1538826966 6368 1 181086
1538827329 6731 1 209790
1538827691 7093 1 0
