1538820550 3 1 305698
1538820601 3 1 228542
1538820979 381 1 705394
1538821377 779 3 905850
1538821751 1153 3 790563
1538822120 1522 2 927502
1538822508 1910 4 893715
1538822881 2283 3 873155
1538823250 2652 3 855396
1538823631 3033 3 750759
1538823990 3392 3 755214
1538824359 3761 3 675519
1538824728 4130 2 654082
1538825101 4503 2 802237
1538825463 4865 2 536574
1538825836 5238 2 616012
1538826199 5601 2 905542
1538826596 5998 4 942095
1538826966 6368 4 816373
1538827329 6731 3 639290
1538827691 7093 3 0
